iter	Passed	Remaining
354	11279	7784
355	11306	7749
356	11333	7714
357	11359	7678
358	11395	7650
359	11426	7617
360	11457	7585
361	11485	7551
362	11509	7514
363	11548	7487
364	11576	7453
365	11612	7424
366	11658	7401
367	11691	7370
368	11719	7336
369	11746	7302
370	11777	7269
371	11811	7239
372	11841	7206
373	11875	7176
374	11910	7146
375	11945	7116
376	11972	7081
377	12015	7056
378	12039	7020
379	12068	6987
380	12094	6952
381	12124	6919
382	12164	6892
383	12188	6855
384	12215	6821
385	12240	6785
386	12275	6756
387	12304	6723
388	12331	6688
389	12360	6655
390	12387	6621
391	12415	6587
392	12445	6555
393	12474	6522
394	12510	6492
395	12539	6459
396	12565	6425
397	12605	6397
398	12633	6364
399	12675	6337
400	12701	6303
401	12734	6272
402	12762	6238
403	12789	6204
404	12820	6172
405	12844	6137
406	12874	6105
407	12899	6070
408	12936	6041
409	12964	6008
410	12996	5976
411	13035	5948
412	13062	5914
413	13090	5881
414	13123	5850
415	13154	5818
416	13193	5789
417	13220	5756
418	13249	5723
419	13276	5690
420	13316	5661
421	13343	5628
422	13374	5596
423	13402	5563
424	13442	5535
425	13468	5501
426	13500	5469
427	13524	5434
428	13548	5400
429	13575	5366
430	13609	5336
431	13635	5302
432	13663	5269
433	13691	5236
434	13725	5206
435	13753	5173
436	13779	5139
437	13813	5109
438	13840	5076
439	13871	5044
440	13899	5011
441	13932	4980
442	13959	4947
443	13992	4916
444	14025	4885
445	14051	4851
446	14086	4821
447	14124	4792
448	14152	4759
449	14185	4728
450	14216	4696
451	14240	4662
452	14269	4630
453	14296	4597
454	14327	4565
455	14360	4535
456	14397	4505
457	14433	4475
458	14464	4443
459	14493	4411
460	14521	4378
461	14552	4346
462	14579	4313
463	14608	4281
464	14641	4250
465	14676	4220
466	14706	4188
467	14739	4157
468	14765	4124
469	14792	4091
470	14821	4059
471	14850	4027
472	14879	3995
473	14907	3962
474	14936	3930
475	14969	3899
476	15001	3868
477	15006	3830
478	15045	3800
479	15076	3769
480	15106	3737
481	15122	3702
482	15165	3673
483	15199	3642
484	15232	3611
485	15266	3581
486	15294	3548
487	15336	3519
488	15375	3490
489	15409	3459
490	15446	3429
491	15473	3396
492	15509	3366
493	15550	3336
494	15584	3305
495	15627	3276
496	15655	3244
497	15685	3212
498	15714	3180
499	15749	3149
500	15786	3119
501	15814	3087
502	15846	3055
503	15872	3023
504	15902	2991
505	15934	2960
506	15968	2929
507	16005	2898
508	16050	2869
509	16096	2840
510	16103	2804
511	16132	2772
512	16165	2741
513	16196	2709
514	16242	2680
515	16269	2648
516	16297	2616
517	16338	2586
518	16373	2555
519	16401	2523
520	16430	2491
521	16437	2456
522	16466	2424
523	16508	2394
524	16537	2362
525	16565	2330
526	16593	2298
527	16640	2269
528	16667	2237
529	16694	2204
530	16722	2172
531	16747	2140
532	16780	2109
533	16810	2077
534	16841	2046
535	16869	2014
536	16905	1983
537	16929	1951
538	16954	1918
539	16990	1887
540	17021	1856
541	17047	1824
542	17082	1793
543	17109	1761
544	17136	1729
545	17169	1698
546	17197	1666
547	17227	1634
548	17261	1603
549	17293	1572
550	17318	1540
551	17343	1508
552	17371	1476
553	17400	1444
554	17453	1415
555	17485	1383
556	17515	1352
557	17550	1321
558	17581	1289
559	17615	1258
560	17647	1226
561	17680	1195
562	17706	1163
563	17734	1132
564	17769	1100
565	17805	1069
566	17833	1037
567	17858	1006
568	17886	974
569	17920	943
570	17950	911
571	17976	879
572	18001	848
573	18038	817
574	18073	785
575	18104	754
576	18132	722
577	18185	692
578	18213	660
579	18253	629
580	18282	597
581	18307	566
582	18337	534
583	18377	503
584	18417	472
585	18442	440
586	18472	409
587	18504	377
588	18539	346
589	18566	314
590	18602	283
591	18631	251
592	18661	220
593	18694	188
594	18720	157
595	18756	125
596	18784	94
597	18817	62
598	18846	31
599	18871	0
