iter	Passed	Remaining
203	12271	23821
204	12329	23756
205	12384	23686
206	12444	23627
207	12505	23567
208	12565	23508
209	12628	23453
210	12686	23388
211	12748	23331
212	12804	23263
213	12863	23201
214	12921	23138
215	12983	23081
216	13041	23017
217	13102	22959
218	13164	22902
219	13224	22842
220	13282	22778
221	13341	22716
222	13399	22653
223	13459	22591
224	13521	22535
225	13581	22475
226	13642	22417
227	13699	22351
228	13760	22292
229	13822	22236
230	13881	22173
231	13944	22118
232	14004	22058
233	14064	21998
234	14123	21936
235	14179	21869
236	14241	21812
237	14301	21752
238	14361	21691
239	14420	21630
240	14479	21568
241	14535	21502
242	14592	21439
243	14652	21378
244	14712	21317
245	14771	21256
246	14830	21194
247	14892	21137
248	14948	21072
249	15004	21006
250	15060	20940
251	15118	20877
252	15181	20822
253	15244	20766
254	15302	20703
255	15364	20645
256	15423	20584
257	15481	20522
258	15539	20459
259	15596	20395
260	15654	20332
261	15711	20268
262	15773	20211
263	15836	20154
264	15893	20092
265	15953	20032
266	16014	19973
267	16074	19912
268	16132	19850
269	16192	19790
270	16253	19732
271	16314	19673
272	16377	19616
273	16435	19554
274	16493	19492
275	16552	19430
276	16612	19371
277	16675	19314
278	16734	19253
279	16796	19196
280	16855	19134
281	16916	19076
282	16975	19015
283	17033	18952
284	17095	18895
285	17152	18831
286	17213	18773
287	17274	18714
288	17333	18653
289	17388	18587
290	17449	18528
291	17512	18471
292	17570	18410
293	17629	18348
294	17687	18286
295	17745	18224
296	17802	18162
297	17862	18101
298	17921	18041
299	17980	17980
300	18037	17917
301	18100	17860
302	18162	17803
303	18224	17745
304	18282	17683
305	18340	17621
306	18397	17558
307	18453	17494
308	18509	17431
309	18569	17371
310	18626	17308
311	18687	17249
312	18745	17187
313	18803	17126
314	18861	17065
315	18921	17005
316	18984	16947
317	19042	16887
318	19100	16825
319	19155	16760
320	19213	16699
321	19273	16639
322	19336	16582
323	19394	16521
324	19457	16464
325	19516	16403
326	19579	16346
327	19640	16287
328	19699	16226
329	19762	16169
330	19822	16109
331	19883	16050
332	19943	15991
333	20003	15931
334	20061	15869
335	20119	15808
336	20180	15748
337	20238	15687
338	20299	15629
339	20359	15569
340	20417	15507
341	20475	15446
342	20537	15388
343	20599	15330
344	20661	15271
345	20722	15212
346	20783	15153
347	20844	15094
348	20903	15034
349	20964	14974
350	21027	14916
351	21087	14856
352	21147	14797
353	21207	14737
354	21270	14679
355	21327	14617
356	21387	14558
357	21448	14498
358	21509	14439
359	21566	14377
360	21622	14315
361	21682	14255
362	21740	14194
363	21798	14133
364	21855	14071
365	21913	14010
366	21977	13952
367	22036	13892
368	22098	13834
369	22159	13774
370	22220	13715
371	22281	13656
372	22339	13595
373	22398	13535
374	22460	13476
375	22519	13416
376	22577	13354
377	22638	13295
378	22700	13236
379	22759	13176
380	22817	13115
381	22874	13053
382	22929	12991
383	22986	12929
384	23043	12868
385	23103	12808
386	23164	12749
387	23221	12688
388	23281	12628
389	23339	12567
390	23402	12509
391	23461	12449
392	23524	12390
393	23581	12329
394	23640	12269
395	23698	12208
396	23758	12148
397	23815	12087
398	23874	12026
399	23931	11965
