iter	Passed	Remaining
508	16517	2953
509	16551	2920
510	16561	2884
511	16599	2853
512	16638	2821
513	16675	2790
514	16711	2758
515	16743	2725
516	16777	2693
517	16810	2661
518	16841	2628
519	16872	2595
520	16908	2563
521	16919	2528
522	16950	2495
523	16983	2463
524	17020	2431
525	17056	2399
526	17090	2367
527	17121	2334
528	17155	2302
529	17188	2270
530	17219	2237
531	17251	2205
532	17284	2172
533	17322	2140
534	17356	2108
535	17390	2076
536	17425	2044
537	17454	2011
538	17487	1979
539	17521	1946
540	17553	1914
541	17586	1881
542	17620	1849
543	17648	1816
544	17688	1785
545	17720	1752
546	17751	1719
547	17783	1687
548	17817	1655
549	17851	1622
550	17884	1590
551	17916	1557
552	17946	1525
553	17983	1493
554	18015	1460
555	18053	1428
556	18084	1396
557	18116	1363
558	18149	1331
559	18182	1298
560	18213	1266
561	18246	1233
562	18277	1201
563	18310	1168
564	18345	1136
565	18376	1103
566	18414	1071
567	18447	1039
568	18482	1006
569	18517	974
570	18550	942
571	18582	909
572	18616	877
573	18649	844
574	18686	812
575	18719	779
576	18755	747
577	18789	715
578	18819	682
579	18855	650
580	18887	617
581	18919	585
582	18950	552
583	18979	519
584	19013	487
585	19046	455
586	19074	422
587	19105	389
588	19137	357
589	19165	324
590	19199	292
591	19233	259
592	19269	227
593	19302	194
594	19337	162
595	19368	129
596	19406	97
597	19441	65
598	19473	32
599	19504	0
