iter	Passed	Remaining
349	11123	7945
350	11156	7914
351	11189	7883
352	11223	7853
353	11255	7821
354	11287	7790
355	11318	7757
356	11348	7724
357	11380	7692
358	11413	7661
359	11447	7631
360	11478	7599
361	11510	7567
362	11546	7538
363	11579	7507
364	11612	7476
365	11647	7446
366	11681	7416
367	11716	7386
368	11747	7353
369	11781	7323
370	11814	7292
371	11846	7260
372	11878	7228
373	11909	7196
374	11937	7162
375	11969	7131
376	12001	7098
377	12033	7067
378	12065	7035
379	12100	7005
380	12136	6975
381	12167	6943
382	12200	6912
383	12232	6880
384	12265	6849
385	12297	6817
386	12336	6789
387	12365	6756
388	12397	6724
389	12428	6692
390	12459	6660
391	12491	6627
392	12522	6595
393	12552	6562
394	12586	6532
395	12620	6501
396	12648	6467
397	12676	6433
398	12707	6401
399	12737	6368
400	12768	6336
401	12799	6304
402	12829	6271
403	12861	6239
404	12894	6208
405	12927	6177
406	12959	6145
407	12994	6115
408	13034	6087
409	13066	6055
410	13098	6023
411	13130	5991
412	13164	5960
413	13194	5928
414	13229	5897
415	13265	5867
416	13300	5836
417	13335	5806
418	13366	5774
419	13397	5741
420	13428	5709
421	13463	5678
422	13498	5648
423	13531	5616
424	13566	5586
425	13604	5556
426	13635	5524
427	13666	5491
428	13698	5460
429	13731	5428
430	13761	5396
431	13791	5363
432	13818	5329
433	13850	5297
434	13886	5267
435	13916	5234
436	13947	5202
437	13982	5171
438	14015	5140
439	14047	5108
440	14077	5075
441	14107	5042
442	14139	5010
443	14171	4979
444	14203	4947
445	14234	4915
446	14265	4882
447	14300	4851
448	14333	4820
449	14365	4788
450	14399	4757
451	14432	4725
452	14465	4694
453	14501	4663
454	14533	4631
455	14564	4599
456	14598	4568
457	14632	4536
458	14662	4504
459	14698	4473
460	14734	4442
461	14770	4411
462	14801	4379
463	14834	4348
464	14867	4316
465	14900	4284
466	14938	4254
467	14974	4223
468	15008	4192
469	15044	4161
470	15076	4129
471	15114	4098
472	15145	4066
473	15177	4034
474	15210	4002
475	15248	3972
476	15281	3940
477	15288	3902
478	15317	3869
479	15350	3837
480	15386	3806
481	15403	3771
482	15437	3739
483	15470	3707
484	15504	3676
485	15538	3644
486	15570	3612
487	15601	3580
488	15632	3548
489	15665	3516
490	15695	3484
491	15727	3452
492	15759	3420
493	15790	3388
494	15823	3356
495	15857	3324
496	15887	3292
497	15921	3260
498	15951	3228
499	15984	3196
500	16015	3164
501	16053	3133
502	16086	3102
503	16120	3070
504	16151	3038
505	16182	3006
506	16216	2974
507	16250	2943
508	16287	2911
509	16319	2879
510	16331	2844
511	16362	2812
512	16396	2780
513	16430	2749
514	16462	2717
515	16493	2685
516	16523	2652
517	16554	2620
518	16587	2588
519	16616	2556
520	16647	2524
521	16656	2488
522	16686	2456
523	16718	2424
524	16746	2392
525	16779	2360
526	16811	2328
527	16840	2296
528	16870	2264
529	16897	2231
530	16931	2200
531	16960	2167
532	16992	2135
533	17022	2103
534	17056	2072
535	17089	2040
536	17122	2008
537	17153	1976
538	17189	1945
539	17225	1913
540	17257	1882
541	17289	1850
542	17325	1818
543	17355	1786
544	17390	1755
545	17424	1723
546	17449	1690
547	17479	1658
548	17512	1626
549	17545	1595
550	17583	1563
551	17615	1531
552	17646	1499
553	17678	1467
554	17709	1435
555	17747	1404
556	17779	1372
557	17810	1340
558	17844	1308
559	17875	1276
560	17908	1244
561	17940	1213
562	17972	1181
563	18011	1149
564	18043	1117
565	18077	1085
566	18107	1053
567	18136	1021
568	18169	989
569	18199	957
570	18231	925
571	18260	893
572	18293	862
573	18326	830
574	18356	798
575	18391	766
576	18425	734
577	18457	702
578	18486	670
579	18516	638
580	18546	606
581	18580	574
582	18607	542
583	18638	510
584	18667	478
585	18699	446
586	18734	414
587	18765	382
588	18791	350
589	18824	319
590	18855	287
591	18888	255
592	18922	223
593	18956	191
594	18988	159
595	19024	127
596	19058	95
597	19086	63
598	19119	31
599	19152	0
