iter	Passed	Remaining
361	11478	7546
362	11509	7514
363	11542	7483
364	11573	7451
365	11606	7420
366	11638	7389
367	11669	7356
368	11700	7324
369	11735	7295
370	11768	7264
371	11801	7233
372	11833	7201
373	11862	7168
374	11894	7136
375	11928	7106
376	11962	7075
377	11996	7045
378	12031	7015
379	12065	6985
380	12098	6954
381	12131	6923
382	12163	6891
383	12196	6860
384	12228	6829
385	12263	6798
386	12294	6766
387	12330	6737
388	12363	6706
389	12398	6675
390	12431	6644
391	12462	6612
392	12494	6581
393	12526	6549
394	12561	6519
395	12594	6488
396	12625	6455
397	12657	6424
398	12695	6395
399	12726	6363
400	12759	6332
401	12790	6299
402	12822	6267
403	12854	6236
404	12886	6204
405	12915	6171
406	12950	6140
407	12984	6110
408	13014	6077
409	13045	6045
410	13075	6012
411	13107	5981
412	13140	5949
413	13171	5917
414	13203	5885
415	13230	5852
416	13261	5819
417	13292	5787
418	13326	5756
419	13357	5724
420	13389	5692
421	13423	5662
422	13455	5630
423	13486	5598
424	13518	5566
425	13550	5534
426	13583	5503
427	13619	5473
428	13651	5441
429	13681	5408
430	13713	5377
431	13745	5345
432	13777	5313
433	13808	5281
434	13842	5250
435	13874	5218
436	13906	5187
437	13938	5155
438	13969	5123
439	14000	5091
440	14032	5059
441	14065	5027
442	14098	4996
443	14127	4963
444	14159	4931
445	14184	4897
446	14214	4865
447	14246	4833
448	14277	4801
449	14308	4769
450	14339	4737
451	14368	4704
452	14400	4673
453	14430	4640
454	14463	4609
455	14494	4577
456	14525	4545
457	14557	4513
458	14588	4481
459	14618	4449
460	14651	4417
461	14682	4385
462	14716	4354
463	14749	4323
464	14783	4291
465	14814	4260
466	14845	4227
467	14877	4196
468	14910	4164
469	14942	4133
470	14973	4101
471	15006	4069
472	15041	4038
473	15075	4007
474	15109	3976
475	15144	3945
476	15175	3913
477	15182	3874
478	15211	3842
479	15242	3810
480	15274	3778
481	15292	3743
482	15325	3712
483	15355	3680
484	15384	3647
485	15417	3616
486	15450	3585
487	15486	3554
488	15515	3521
489	15547	3490
490	15580	3458
491	15610	3426
492	15643	3395
493	15681	3364
494	15710	3332
495	15744	3301
496	15770	3268
497	15800	3236
498	15832	3204
499	15863	3172
500	15895	3141
501	15928	3109
502	15959	3077
503	15990	3045
504	16022	3014
505	16047	2981
506	16080	2949
507	16111	2917
508	16145	2886
509	16176	2854
510	16189	2819
511	16226	2788
512	16259	2757
513	16292	2725
514	16325	2694
515	16356	2662
516	16387	2630
517	16418	2599
518	16447	2567
519	16481	2535
520	16513	2503
521	16523	2468
522	16555	2437
523	16590	2406
524	16617	2373
525	16652	2342
526	16686	2311
527	16717	2279
528	16747	2247
529	16778	2216
530	16810	2184
531	16843	2152
532	16875	2121
533	16905	2089
534	16937	2057
535	16969	2026
536	16999	1994
537	17031	1962
538	17064	1931
539	17095	1899
540	17131	1868
541	17167	1837
542	17203	1805
543	17234	1774
544	17266	1742
545	17298	1710
546	17330	1679
547	17364	1647
548	17395	1615
549	17426	1584
550	17457	1552
551	17490	1520
552	17523	1489
553	17555	1457
554	17590	1426
555	17621	1394
556	17654	1362
557	17687	1331
558	17721	1299
559	17750	1267
560	17784	1236
561	17819	1204
562	17851	1173
563	17882	1141
564	17912	1109
565	17943	1077
566	17975	1046
567	18007	1014
568	18042	982
569	18077	951
570	18109	919
571	18141	888
572	18173	856
573	18209	824
574	18242	793
575	18277	761
576	18305	729
577	18337	697
578	18371	666
579	18404	634
580	18433	602
581	18464	571
582	18496	539
583	18527	507
584	18558	475
585	18591	444
586	18622	412
587	18657	380
588	18688	349
589	18720	317
590	18752	285
591	18781	253
592	18813	222
593	18845	190
594	18876	158
595	18908	126
596	18939	95
597	18972	63
598	19004	31
599	19036	0
